"","id","type","continuous","order","block","state_num","rev","c","state_A","mo_A","sc_A","ua_A","pd_A","ad_A","state_B","mo_B","sc_B","ua_B","pd_B","ad_B","mo2","mo3","mo4","mo5","sc2","sc3","sc4","sc5","ua2","ua3","ua4","ua5","pd2","pd3","pd4","pd5","ad2","ad3","ad4","ad5","d_mo2","d_mo3","d_mo4","d_mo5","d_sc2","d_sc3","d_sc4","d_sc5","d_ua2","d_ua3","d_ua4","d_ua5","d_pd2","d_pd3","d_pd4","d_pd5","d_ad2","d_ad3","d_ad4","d_ad5"
"532",532,"TTO",1,9,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"533",533,"TTO",1,10,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"534",534,"TTO",1,11,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"535",535,"TTO",1,3,7,11211,0,0.050000011920929,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"536",536,"TTO",1,6,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"537",537,"TTO",1,5,2,11211,0,0.050000011920929,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"538",538,"TTO",1,4,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"539",539,"TTO",1,7,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"540",540,"TTO",1,9,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"541",541,"TTO",1,3,2,11211,0,0.399999976158142,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"542",542,"TTO",1,3,7,11211,0,0.050000011920929,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"543",543,"TTO",1,7,7,11211,0,0.100000023841858,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"544",544,"TTO",1,4,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"545",545,"TTO",1,11,2,11211,0,0.100000023841858,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"546",546,"TTO",1,3,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"547",547,"TTO",1,5,7,11211,0,0.050000011920929,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"548",548,"TTO",1,3,2,11211,0,0.199999988079071,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"549",549,"TTO",1,4,7,11211,0,0.050000011920929,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"550",550,"TTO",1,10,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"551",551,"TTO",1,9,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"552",552,"TTO",1,10,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"553",553,"TTO",1,2,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"554",554,"TTO",1,7,2,11211,0,0.050000011920929,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"555",555,"TTO",1,6,2,11211,0,0.100000023841858,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"556",556,"TTO",1,2,7,11211,0,0.050000011920929,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"557",557,"TTO",1,9,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"558",558,"TTO",1,4,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"559",559,"TTO",1,7,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"560",560,"TTO",1,10,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"561",561,"TTO",1,2,7,11211,0,0.149999976158142,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"562",562,"TTO",1,10,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"563",563,"TTO",1,8,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"564",564,"TTO",1,8,2,11211,0,0.050000011920929,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"565",565,"TTO",1,8,7,11211,0,0.100000023841858,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"566",566,"TTO",1,5,7,11211,0,0.149999976158142,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"567",567,"TTO",1,5,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"568",568,"TTO",1,3,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"569",569,"TTO",1,2,7,11211,0,0.199999988079071,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"570",570,"TTO",1,5,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"571",571,"TTO",1,10,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"572",572,"TTO",1,2,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"573",573,"TTO",1,2,2,11211,0,0.050000011920929,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"574",574,"TTO",1,7,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"575",575,"TTO",1,9,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"576",576,"TTO",1,11,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"577",577,"TTO",1,9,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"578",578,"TTO",1,11,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"579",579,"TTO",1,3,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"580",580,"TTO",1,2,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"581",581,"TTO",1,9,7,11211,0,0.599999994039536,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"582",582,"TTO",1,5,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"583",583,"TTO",1,8,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"584",584,"TTO",1,3,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"585",585,"TTO",1,10,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"586",586,"TTO",1,4,7,11211,0,0.050000011920929,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"587",587,"TTO",1,9,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"588",588,"TTO",1,5,2,11211,0,0.25,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"589",589,"TTO",1,6,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"590",590,"TTO",1,5,7,11211,0,0.599999994039536,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"591",591,"TTO",1,8,2,11211,0,0.199999988079071,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"592",592,"TTO",1,10,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"593",593,"TTO",1,10,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"594",594,"TTO",1,7,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"595",595,"TTO",1,11,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"596",596,"TTO",1,5,2,11211,0,0.100000023841858,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"597",597,"TTO",1,11,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"598",598,"TTO",1,10,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"599",599,"TTO",1,3,2,11211,0,0.650000005960464,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"600",600,"TTO",1,9,7,11211,0,0.100000023841858,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"601",601,"TTO",1,6,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"602",602,"TTO",1,11,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"603",603,"TTO",1,7,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"604",604,"TTO",1,9,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"605",605,"TTO",1,8,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"606",606,"TTO",1,6,2,11211,0,0.100000023841858,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"607",607,"TTO",1,8,2,11211,0,1,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"608",608,"TTO",1,2,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"609",609,"TTO",1,6,2,11211,0,0.5,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"610",610,"TTO",1,7,2,11211,0,0.050000011920929,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"611",611,"TTO",1,10,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"612",612,"TTO",1,11,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"613",613,"TTO",1,6,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"614",614,"TTO",1,6,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"615",615,"TTO",1,11,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"616",616,"TTO",1,7,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"617",617,"TTO",1,11,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"618",618,"TTO",1,11,7,11211,0,0.100000023841858,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"619",619,"TTO",1,3,2,11211,0,0.100000023841858,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"620",620,"TTO",1,11,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"621",621,"TTO",1,8,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"622",622,"TTO",1,4,2,11211,0,0.050000011920929,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"623",623,"TTO",1,4,7,11211,0,0.100000023841858,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"624",624,"TTO",1,5,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"625",625,"TTO",1,9,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"626",626,"TTO",1,8,7,11211,0,0.100000023841858,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"627",627,"TTO",1,8,7,11211,0,0.25,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"628",628,"TTO",1,11,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"629",629,"TTO",1,11,2,11211,0,0.100000023841858,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"630",630,"TTO",1,3,7,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"631",631,"TTO",1,8,2,11211,0,0.149999976158142,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"632",632,"TTO",1,11,7,11211,0,0.100000023841858,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"633",633,"TTO",1,11,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"634",634,"TTO",1,7,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"635",635,"TTO",1,5,2,11211,0,0,11211,1,1,2,1,1,11111,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
